35
1
2
1
35
points_geogebra_2
1	-0.98234156	4.87654321	q
2	-0.54321987	5.65432109	o1_verde
3	-0.45678912	3.76543210	o2_verde
4	-3.8571153165854	5.1878470239024	o3_verde
5	-2.777427007173	9.4940788021492	o4_verde
6	-2.89012345	1.23456789	o5_verde
7	-5.5372682926829	4.8159512195122	v1
8	0.2149268292683	4.494	o1_laranja
9	0.2182061267868	6.019142948471	o2_laranja
10	1.4812682926829	5.5886341463415	pentagono_vermelho_seta
11	1.9534634146341	3.3349756097561	o3_laranja
12	2.6763095728323	6.6192409150147	o4_laranja
13	4.673785930256	0.9943346099577	o5_laranja
14	6.5251707317073	4.5369268292683	v2
15	-4.9677819865854	7.9545136939024	C1
16	-4.3567804878049	5.5457073170732	C2
17	-4.5714146341463	7.0052195121951	C3
18	-6.3743414634146	3.5496097560976	C4
19	-3.9919024390244	3.764243902439	C5
20	-0.8153170731707	6.3183902439024	C6
21	-0.8367804878049	3.2276585365854	C7
22	-0.6865365853659	0.4588780487805	C8
23	-5.1723902439024	2.004243902439	C9
24	-3.45678901	0.89012345	C10
25	-6.8465365853659	1.5105853658537	C11
26	-3.9470914416444	9.1840472653014	C12
27	1.1378536585366	7.134	C13
28	3.8836226567224	7.7671626688168	C14
29	4.2867671840355	6.0094525297319	C16
30	6.6539512195122	6.5759512195122	C17
31	0.9876097560976	1.9613170731707	C19
32	5.5378536585366	3.3779024390244	C20
33	6.9115121951219	2.2403414634146	C21
34	3.6705365853658	2.2832682926829	C23
35	2.5115121951219	1.1027804878049	C25
